"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","128","6","ARKAN HAILE","NOP","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","128","6","JOSHUA LOPEZ","DEM","19"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","128","6","PATRICK MARA","REP","83"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","128","6","SEKOU BIDDLE","DEM","62"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","128","6","TOM BROWN","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","128","6","VINCENT ORANGE","DEM","52"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","128","6","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","129","2","TOTAL REGISTERED VOTERS","","2980"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","129","2","TOTAL BALLOTS CAST","","228"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","ALAN PAGE","GRN","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","DOROTHY DOUGLAS","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","BRYAN WEAVER","DEM","32"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","JOSHUA LOPEZ","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","PATRICK MARA","REP","106"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","SEKOU BIDDLE","DEM","41"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","TOM BROWN","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","VINCENT ORANGE","DEM","32"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","129","2","WRITE-IN","NON","2"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","130","6","TOTAL REGISTERED VOTERS","","1443"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","130","6","TOTAL BALLOTS CAST","","212"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","ALAN PAGE","GRN","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","DOROTHY DOUGLAS","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","BRYAN WEAVER","DEM","22"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","JOSHUA LOPEZ","DEM","17"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","PATRICK MARA","REP","128"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","SEKOU BIDDLE","DEM","22"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","TOM BROWN","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","VINCENT ORANGE","DEM","20"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","130","6","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","131","6","TOTAL REGISTERED VOTERS","","1647"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","131","6","TOTAL BALLOTS CAST","","169"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","ALAN PAGE","GRN","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","DOROTHY DOUGLAS","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","BRYAN WEAVER","DEM","25"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","JOSHUA LOPEZ","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","PATRICK MARA","REP","78"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","SEKOU BIDDLE","DEM","15"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","TOM BROWN","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","VINCENT ORANGE","DEM","36"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","131","6","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","132","7","TOTAL REGISTERED VOTERS","","2451"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","132","7","TOTAL BALLOTS CAST","","117"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","ALAN PAGE","GRN","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","DOROTHY DOUGLAS","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","BRYAN WEAVER","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","JOSHUA LOPEZ","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","PATRICK MARA","REP","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","SEKOU BIDDLE","DEM","19"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","TOM BROWN","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","VINCENT ORANGE","DEM","80"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","132","7","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","133","8","TOTAL REGISTERED VOTERS","","1716"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","133","8","TOTAL BALLOTS CAST","","152"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","ALAN PAGE","GRN","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","DOROTHY DOUGLAS","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","BRYAN WEAVER","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","JOSHUA LOPEZ","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","PATRICK MARA","REP","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","SEKOU BIDDLE","DEM","31"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","TOM BROWN","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","VINCENT ORANGE","DEM","90"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","133","8","WRITE-IN","NON","5"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","ANTHONY MUHAMMAD","NON","28"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","W. CARDELL SHELTON","NON","9"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","EUGENE DEWITT KINLOW","NON","21"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","LARRY T. PRETLOW II","NON","4"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","PHILIP PANNELL","NON","39"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","TIJWANNA U. PHILLIPS","NON","3"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","R. JOYCE SCOTT","NON","3"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","TRAYON WHITE SR.","NON","26"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","SANDRA S. V. WILLIAMS","NON","8"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","133","8","WRITE-IN","NON","3"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","134","8","TOTAL REGISTERED VOTERS","","2523"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","134","8","TOTAL BALLOTS CAST","","161"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","ALAN PAGE","GRN","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","DOROTHY DOUGLAS","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","BRYAN WEAVER","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","JOSHUA LOPEZ","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","PATRICK MARA","REP","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","SEKOU BIDDLE","DEM","16"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","TOM BROWN","DEM","35"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","VINCENT ORANGE","DEM","91"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","134","8","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","ANTHONY MUHAMMAD","NON","13"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","W. CARDELL SHELTON","NON","1"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","EUGENE DEWITT KINLOW","NON","17"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","LARRY T. PRETLOW II","NON","2"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","PHILIP PANNELL","NON","30"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","TIJWANNA U. PHILLIPS","NON","6"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","R. JOYCE SCOTT","NON","1"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","TRAYON WHITE SR.","NON","72"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","SANDRA S. V. WILLIAMS","NON","17"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","134","8","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","135","5","TOTAL REGISTERED VOTERS","","3539"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","135","5","TOTAL BALLOTS CAST","","388"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","ALAN PAGE","GRN","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","DOROTHY DOUGLAS","DEM","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","BRYAN WEAVER","DEM","56"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","JOSHUA LOPEZ","DEM","57"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","PATRICK MARA","REP","56"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","SEKOU BIDDLE","DEM","68"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","TOM BROWN","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","VINCENT ORANGE","DEM","135"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","135","5","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","136","3","TOTAL REGISTERED VOTERS","","1162"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","136","3","TOTAL BALLOTS CAST","","171"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","ALAN PAGE","GRN","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","DOROTHY DOUGLAS","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","BRYAN WEAVER","DEM","59"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","JOSHUA LOPEZ","DEM","7"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","PATRICK MARA","REP","68"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","SEKOU BIDDLE","DEM","19"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","TOM BROWN","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","VINCENT ORANGE","DEM","12"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","136","3","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","137","1","TOTAL REGISTERED VOTERS","","1087"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","137","1","TOTAL BALLOTS CAST","","147"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","ALAN PAGE","GRN","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","DOROTHY DOUGLAS","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","BRYAN WEAVER","DEM","42"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","ARKAN HAILE","NOP","1"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","JOSHUA LOPEZ","DEM","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","PATRICK MARA","REP","34"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","SEKOU BIDDLE","DEM","29"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","TOM BROWN","DEM","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","VINCENT ORANGE","DEM","30"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","137","1","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","138","3","TOTAL REGISTERED VOTERS","","3028"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","138","3","TOTAL BALLOTS CAST","","480"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","ALAN PAGE","GRN","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","DOROTHY DOUGLAS","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","BRYAN WEAVER","DEM","51"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","JOSHUA LOPEZ","DEM","16"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","PATRICK MARA","REP","239"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","SEKOU BIDDLE","DEM","130"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","TOM BROWN","DEM","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","VINCENT ORANGE","DEM","35"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","138","3","WRITE-IN","NON","0"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","139","5","TOTAL REGISTERED VOTERS","","2524"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","139","5","TOTAL BALLOTS CAST","","328"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","ALAN PAGE","GRN","3"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","DOROTHY DOUGLAS","DEM","10"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","BRYAN WEAVER","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","JOSHUA LOPEZ","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","PATRICK MARA","REP","2"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","SEKOU BIDDLE","DEM","40"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","TOM BROWN","DEM","19"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","VINCENT ORANGE","DEM","237"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","139","5","WRITE-IN","NON","2"
"4/26/2011","D.C. Special Election","101","TOTAL REGISTERED VOTERS","140","8","TOTAL REGISTERED VOTERS","","2359"
"4/26/2011","D.C. Special Election","102","TOTAL BALLOTS CAST","140","8","TOTAL BALLOTS CAST","","162"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","ALAN PAGE","GRN","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","DOROTHY DOUGLAS","DEM","5"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","BRYAN WEAVER","DEM","6"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","ARKAN HAILE","NOP","0"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","JOSHUA LOPEZ","DEM","9"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","PATRICK MARA","REP","8"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","SEKOU BIDDLE","DEM","16"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","TOM BROWN","DEM","4"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","VINCENT ORANGE","DEM","107"
"4/26/2011","D.C. Special Election","103","AT - LARGE MEMBER OF THE COUNCIL","140","8","WRITE-IN","NON","1"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","140","8","ANTHONY MUHAMMAD","NON","22"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","140","8","W. CARDELL SHELTON","NON","6"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","140","8","EUGENE DEWITT KINLOW","NON","22"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","140","8","LARRY T. PRETLOW II","NON","3"
"4/26/2011","D.C. Special Election","105","MEMBER STATE BOARD OF EDUCATION WARD EIGHT","140","8","PHILIP PANNELL","NON","51"
